,long_quote_id,lead_id,last_utm_source,has_been_proposed_formulas,has_chosen_formula,has_subscribed_online,submitted_at,effective_start_date,rbs_result,provider,product_third_party,product_intermediate,product_all_risks,annual_price_third_party,annual_price_intermediate,annual_price_all_risks,chosen_formula,chosen_product,policy_subscribed_at,contract_id,payment_frequency,main_driver_age,main_driver_gender,main_driver_licence_age,main_driver_bonus,vehicle_age,vehicle_class,vehicle_group,vehicle_region,has_secondary_driver,has_subscribed
1011,6795984722672764549,-3261566850177366498,google,True,True,False,2021-09-01 05:15:17 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,third party,third_party_product_4,,,,21-24,M,01,100,10-14,L-N,33-34,Ile-De-France,False,False
1012,6917955426374668675,707106108801747155,google,True,False,False,2021-09-01 19:52:26 UTC,2021-09-09,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,18-20,M,02,100,06-09,L-N,33-34,Nord-Pas-De-Calais,False,True
1013,-1211618708743493766,322855240086784244,google,True,True,False,2021-09-01 07:15:30 UTC,2021-09-01,rejected,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,third party,third_party_product_4,,,,21-24,M,00,100,10-14,F-H,29-30,Pays De La Loire,False,True
1014,-7642893447750794878,7152437339303816956,google,True,False,False,2021-09-01 01:28:56 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,,,,,,18-20,F,00,100,15-19,L-N,29-30,Nord-Pas-De-Calais,False,False
1015,2723066342878085735,8192835588706887977,google,True,False,False,2021-09-01 11:21:57 UTC,2021-09-05,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,18-20,M,00,100,10-14,L-N,33-34,Bretagne,False,False
1016,8814788325320827214,5357234533591766190,google,True,False,False,2021-09-01 20:04:46 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,,,,,,18-20,M,00,100,03-05,I-K,31-32,Ile-De-France,False,False
1017,4521712614589515562,-5974493378908808266,google,True,False,False,2021-09-01 08:01:02 UTC,2021-09-03,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_2,low,low,medium,,,,,,25-29,M,07-14,064-084,00,O-R,31-32,Auvergne,True,False
1018,6877692821897864911,-3321472474018256711,google,True,False,False,2021-09-01 19:16:24 UTC,2021-09-06,,provider_B,third_party_product_8,intermdiate_product_10,all_risks_product_7,low,low,low,,,,,,40-59,M,15+,050,10-14,L-N,33-34,Picardie,False,False
1019,-6016004041102213398,-4107728913801200587,google,True,True,True,2021-09-01 05:06:36 UTC,2021-09-01,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_1,low,low,low,all risks,all_risks_product_1,2021-09-01 07:16:48 UTC,-3.2267881669663954e+18,,40-59,F,15+,050,10-14,L-N,33-34,Midi-Pyrenees,True,True
1020,-8646832069905719206,832881401187612109,google,True,True,False,2021-09-01 11:32:28 UTC,2021-09-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,medium,medium,third party,third_party_product_15,,,,25-29,M,02,100,20+,F-H,29-30,Auvergne,False,True
1021,6605958309722619000,2207412084335068483,google,True,False,False,2021-09-01 07:25:33 UTC,2021-09-04,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,high,high,,,,,,60+,F,15+,100,10-14,L-N,31-32,Centre,True,False
1022,-5586756816749941433,-7113551581073744377,google,True,True,False,2021-09-01 13:37:22 UTC,2021-09-01,,provider_B,third_party_product_22,intermdiate_product_21,all_risks_product_18,medium,medium,medium,third party,third_party_product_22,,,,40-59,M,15+,100,10-14,L-N,33-34,Ile-De-France,False,False
1023,8001932284387675684,-1313363786692349923,google,True,False,False,2021-09-01 06:34:19 UTC,2021-09-01,,provider_B,third_party_product_24,intermdiate_product_23,all_risks_product_20,medium,high,medium,,,,,,18-20,F,00,100,20+,F-H,27-28,Bourgogne,False,False
1024,-5841467513889131587,5357234533591766190,google,True,False,False,2021-09-01 13:03:20 UTC,2021-09-02,,provider_B,third_party_product_24,intermdiate_product_23,all_risks_product_20,high,high,high,,,,,,18-20,M,00,100,03-05,I-K,29-30,Ile-De-France,False,False
1025,7215348425974193445,368415848199870321,CRM,False,False,False,2021-09-01 13:54:03 UTC,2021-09-09,,,,,,,,,,,,,,18-20,M,00,100,06-09,L-N,31-32,Ile-De-France,False,True
1026,-5724563871294656061,-4835875365768246484,CRM,False,False,False,2021-09-01 08:35:39 UTC,2021-09-01,,,,,,,,,,,,,,21-24,M,01,100,06-09,F-H,29-30,Centre,True,False
1027,-1094623857377633107,-4238474967750885352,CRM,False,False,False,2021-09-01 12:27:59 UTC,2021-09-01,,,,,,,,,,,,,,18-20,F,00,100,06-09,F-H,20-26,Provence-Alpes-Cote D'azur,True,False
1028,6646837381155455219,-7101745710680001150,CRM,False,False,False,2021-09-01 12:04:51 UTC,2021-09-03,,,,,,,,,,,,,,18-20,M,00,100,06-09,L-N,31-32,Ile-De-France,False,True
1029,6132761556314911864,-4835875365768246484,CRM,False,False,False,2021-09-01 08:38:13 UTC,2021-09-01,,,,,,,,,,,,,,21-24,M,02,085-099,06-09,I-K,27-28,Centre,True,False
1030,-2567510670073880055,-7260372995289686164,CRM,False,False,False,2021-09-01 20:35:05 UTC,2021-09-09,,,,,,,,,,,,,,18-20,M,01,100,10-14,L-N,33-34,Pays De La Loire,False,True
1031,-2567510670073880055,-7260372995289686164,CRM,False,False,False,2021-09-01 20:35:05 UTC,2021-09-09,,,,,,,,,,,,,,18-20,M,01,100,10-14,L-N,33-34,Pays De La Loire,False,True
1032,804175768554509433,-6361391364563608700,CRM,True,False,False,2021-09-01 13:42:24 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,18-20,F,00,100,10-14,F-H,29-30,Ile-De-France,False,False
1033,-6207503491702107433,-7260372995289686164,CRM,True,False,False,2021-09-01 20:44:29 UTC,2021-09-09,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,18-20,M,01,100,10-14,L-N,33-34,Pays De La Loire,False,True
1034,-6207503491702107433,-7260372995289686164,CRM,True,False,False,2021-09-01 20:44:29 UTC,2021-09-09,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,18-20,M,01,100,10-14,L-N,33-34,Pays De La Loire,False,True
1035,-92942723275379764,1922668102094498305,CRM,True,False,False,2021-09-01 14:56:24 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,18-20,M,01,100,06-09,I-K,31-32,Provence-Alpes-Cote D'azur,False,False
1036,-4887676498215534067,7324238341983610559,CRM,True,False,False,2021-09-01 15:23:13 UTC,2021-09-10,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,18-20,M,00,100,10-14,L-N,31-32,Provence-Alpes-Cote D'azur,False,False
1037,-8058412678640959046,3128819394905115853,CRM,True,False,False,2021-09-01 07:06:17 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,25-29,M,07-14,100,15-19,I-K,31-32,Aquitaine,False,True
1038,-6266368163797748383,8653621222358853258,CRM,True,True,False,2021-09-01 05:08:37 UTC,2021-09-01,rejected,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,third party,third_party_product_4,,,,18-20,F,00,100,15-19,F-H,29-30,Picardie,False,False
1039,-7110703796520013251,-7544748400285200870,ornikar,False,False,False,2021-09-01 16:36:21 UTC,2021-09-05,,,,,,,,,,,,,,21-24,F,00,100,15-19,L-N,31-32,Alsace,False,False
1040,-3107218384678115034,8569969116334988297,ornikar,True,False,False,2021-09-01 10:21:34 UTC,2021-09-01,,provider_B,third_party_product_24,intermdiate_product_23,all_risks_product_20,medium,high,medium,,,,,,40-59,M,00,100,10-14,I-K,27-28,Ile-De-France,False,False
1041,4147804403793707778,6580310554251129907,siteweb,True,False,False,2021-09-01 07:45:12 UTC,2021-09-06,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,high,high,,,,,,21-24,M,02,085-099,06-09,L-N,33-34,Midi-Pyrenees,False,False
1042,-6785668685753313519,-8940080399324538270,siteweb,True,False,False,2021-09-01 15:30:56 UTC,2021-09-06,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,18-20,M,00,100,10-14,F-H,27-28,Alsace,False,True
1043,-5306011484205893494,-7672833108953183491,facebook,False,False,False,2021-09-01 11:49:39 UTC,2021-09-15,,,,,,,,,,,,,,40-59,M,15+,050,00,I-K,31-32,Rhone-Alpes,False,False
1044,9144344550779469572,-7672833108953183491,facebook,False,False,False,2021-09-01 11:48:58 UTC,2021-09-15,,,,,,,,,,,,,,40-59,M,15+,050,00,I-K,31-32,Rhone-Alpes,False,False
1045,-2357663820951180586,-8451310597687117154,facebook,False,False,False,2021-09-01 07:11:09 UTC,2021-09-10,,,,,,,,,,,,,,21-24,M,00,100,06-09,L-N,31-32,Basse-Normandie,False,False
1046,5694933661099824080,-8451310597687117154,facebook,False,False,False,2021-09-01 06:18:21 UTC,2021-09-10,,,,,,,,,,,,,,21-24,M,00,100,20+,I-K,31-32,Basse-Normandie,False,False
1047,917967963741892733,5010631005070025898,facebook,False,False,False,2021-09-01 10:53:34 UTC,2021-09-07,,,,,,,,,,,,,,21-24,M,02,101+,03-05,L-N,35+,Auvergne,False,False
1048,4098616787769633259,-8930281357686946373,facebook,False,False,False,2021-09-01 10:31:32 UTC,2021-10-05,,,,,,,,,,,,,,25-29,M,00,100,10-14,L-N,31-32,Ile-De-France,False,False
1049,4422509952954195638,-2485337747692461196,facebook,False,False,False,2021-09-01 16:41:15 UTC,2021-12-01,,,,,,,,,,,,,,30-39,M,07-14,051-063,00,,,Rhone-Alpes,True,False
1050,-1869411197524332997,8726558733967462690,facebook,False,False,False,2021-09-01 17:55:54 UTC,2021-09-02,,,,,,,,,,,,,,21-24,M,03-06,101+,10-14,O-R,35+,Bretagne,False,False
1051,-5059209176555114532,-7469320932708619468,facebook,False,False,False,2021-09-01 10:46:52 UTC,2021-09-05,,,,,,,,,,,,,,18-20,M,01,100,06-09,I-K,29-30,Picardie,False,False
1052,4858023019713916977,1006676649404214690,facebook,False,False,False,2021-09-01 13:02:59 UTC,2021-10-06,,,,,,,,,,,,,,18-20,M,01,085-099,15-19,O-R,31-32,Provence-Alpes-Cote D'azur,False,False
1053,9212078940090726389,1878980713589107600,facebook,False,False,False,2021-09-01 18:32:20 UTC,2021-11-01,,,,,,,,,,,,,,25-29,F,00,100,03-05,I-K,29-30,Ile-De-France,False,False
1054,4176325494535483895,4565965961118832306,facebook,False,False,False,2021-09-01 17:16:27 UTC,2021-09-01,,,,,,,,,,,,,,18-20,M,00,100,06-09,L-N,33-34,Languedoc-Roussillon,False,False
1055,-7066590933247380143,1878980713589107600,facebook,False,False,False,2021-09-01 18:33:05 UTC,2021-11-01,,,,,,,,,,,,,,25-29,F,00,100,03-05,I-K,29-30,Ile-De-France,False,False
1056,-4563543423535779756,6112303657698083256,facebook,False,False,False,2021-09-01 03:17:41 UTC,2021-09-01,,,,,,,,,,,,,,30-39,M,00,100,15-19,I-K,31-32,Nord-Pas-De-Calais,False,False
1057,-6128064744165313438,4348934875445676910,facebook,False,False,False,2021-09-01 09:26:05 UTC,2021-09-05,,,,,,,,,,,,,,18-20,M,00,100,20+,L-N,31-32,Provence-Alpes-Cote D'azur,False,False
1058,-2658321593394129550,-2744694182870288722,facebook,True,False,False,2021-09-01 07:30:13 UTC,2021-09-15,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,M,15+,050,10-14,L-N,31-32,Alsace,False,False
1059,-5254065975461038250,-3037660548240317191,facebook,True,False,False,2021-09-01 09:22:11 UTC,2021-09-20,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,60+,M,15+,050,06-09,L-N,33-34,Centre,True,False
1060,-5753242647424358835,7326811807653792565,facebook,True,False,False,2021-09-01 06:12:05 UTC,2021-10-02,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,M,07-14,064-084,10-14,I-K,31-32,Ile-De-France,False,False
1061,6537063762797698666,5358899341889636084,facebook,True,True,False,2021-09-01 07:49:57 UTC,2021-09-29,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,high,high,third party,third_party_product_2,,,,25-29,M,03-06,085-099,20+,O-R,33-34,Aquitaine,False,False
1062,-5371595814783938774,-3129687787164447537,facebook,True,False,False,2021-09-01 14:43:31 UTC,2021-09-07,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,25-29,M,07-14,064-084,10-14,L-N,31-32,Pays De La Loire,False,False
1063,883134350847684591,8876372180309571480,facebook,True,False,False,2021-09-01 02:44:41 UTC,2021-10-05,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,M,07-14,064-084,01-02,,,Nord-Pas-De-Calais,False,False
1064,6526310276575221618,5449844394901074994,facebook,True,True,False,2021-09-01 11:28:46 UTC,2021-09-17,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,all risks,all_risks_product_3,,,,40-59,F,15+,050,10-14,L-N,29-30,Rhone-Alpes,True,False
1065,-6702211979035634082,-3043118862820349206,facebook,True,False,False,2021-09-01 08:46:03 UTC,2021-09-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,25-29,M,07-14,064-084,03-05,F-H,29-30,Ile-De-France,False,False
1066,-5121867294424681118,7877367104371605383,facebook,True,False,False,2021-09-01 07:22:50 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,21-24,M,03-06,100,06-09,I-K,29-30,Provence-Alpes-Cote D'azur,False,False
1067,392732416752028030,-7998831224790371487,facebook,True,True,False,2021-09-01 12:25:25 UTC,2021-09-05,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,all risks,all_risks_product_5,,,,18-20,F,00,100,06-09,F-H,29-30,Pays De La Loire,False,False
1068,-8985329690647427651,-1878017571835510089,facebook,True,False,False,2021-09-01 06:06:30 UTC,2021-09-10,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,18-20,M,01,085-099,03-05,I-K,31-32,Auvergne,False,False
1069,8432182954450599454,-422886625527560515,facebook,True,False,False,2021-09-01 13:31:13 UTC,2021-09-10,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,,,,,,21-24,M,00,100,03-05,I-K,31-32,Basse-Normandie,False,False
1070,6958287553509628003,-3570617302614012316,facebook,True,False,False,2021-09-01 08:02:25 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,18-20,M,00,100,15-19,L-N,31-32,Champagne-Ardenne,False,False
1071,-5466327707124535281,2631102460444262201,facebook,True,False,False,2021-09-01 12:38:56 UTC,2021-10-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,18-20,M,01,100,01-02,I-K,31-32,Centre,False,False
1072,-1484682254807085557,-8451310597687117154,facebook,True,False,False,2021-09-01 06:30:55 UTC,2021-09-10,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,,,,,,21-24,M,00,100,06-09,I-K,31-32,Basse-Normandie,False,False
1073,7271521237773179842,-1567409203028275674,facebook,True,False,False,2021-09-01 18:59:29 UTC,2021-10-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,21-24,M,00,100,10-14,I-K,31-32,Ile-De-France,False,False
1074,-1179251113491462825,-8451310597687117154,facebook,True,False,False,2021-09-01 06:05:54 UTC,2021-09-10,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,21-24,M,00,100,06-09,L-N,31-32,Basse-Normandie,False,False
1075,-4400907979771225928,-7413844502915676157,facebook,True,True,False,2021-09-01 20:00:59 UTC,2021-09-04,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,all risks,all_risks_product_5,,,,18-20,F,01,085-099,10-14,F-H,29-30,Aquitaine,False,False
1076,-4737551451756076929,-5600701618854371508,facebook,True,False,False,2021-09-01 17:18:21 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,medium,,,,,,18-20,M,00,100,10-14,A-E,29-30,Ile-De-France,False,False
1077,3610818032855853429,2596983144177697821,facebook,True,True,False,2021-09-01 10:24:05 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,medium,medium,intermediate,intermdiate_product_5,,,,25-29,M,03-06,100,03-05,I-K,29-30,Ile-De-France,False,False
1078,-2330059286864065414,-3388955043445998208,facebook,True,True,False,2021-09-01 18:21:17 UTC,2021-09-02,rejected,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,all risks,all_risks_product_5,,,,21-24,M,03-06,085-099,03-05,I-K,29-30,Pays De La Loire,True,False
1079,-211208118724098258,5475714933981333991,facebook,True,False,False,2021-09-01 16:10:11 UTC,2021-09-23,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,21-24,M,00,100,20+,F-H,27-28,Provence-Alpes-Cote D'azur,False,False
1080,4793933838226465502,-7472322089394124031,facebook,True,False,False,2021-09-01 09:53:45 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,medium,medium,,,,,,25-29,M,02,085-099,01-02,I-K,31-32,Ile-De-France,False,False
1081,278035760381917367,6509715000333605367,facebook,True,False,False,2021-09-01 09:56:49 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,21-24,F,00,100,06-09,I-K,29-30,Rhone-Alpes,False,False
1082,8726061316709389095,5769963001632889935,facebook,True,False,False,2021-09-01 11:24:18 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,18-20,M,01,085-099,10-14,F-H,29-30,Nord-Pas-De-Calais,False,False
1083,560363650209996297,-3388955043445998208,facebook,True,False,False,2021-09-01 18:18:51 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,21-24,M,03-06,085-099,03-05,I-K,29-30,Pays De La Loire,True,False
1084,-2044721036892969578,-3376435957067924236,facebook,True,False,False,2021-09-01 06:03:35 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,21-24,M,03-06,064-084,01-02,F-H,31-32,Provence-Alpes-Cote D'azur,False,False
1085,2404154358999303297,3750431798191610695,facebook,True,False,False,2021-09-01 13:27:21 UTC,2021-10-01,,provider_A,third_party_product_5,intermdiate_product_6,all_risks_product_2,medium,high,high,,,,,,30-39,M,03-06,100,15-19,O-R,33-34,Rhone-Alpes,False,False
1086,-6507146500116376533,-3069070714941441288,facebook,True,True,False,2021-09-01 10:17:52 UTC,2021-09-30,,provider_B,third_party_product_7,intermdiate_product_9,all_risks_product_6,low,low,low,all risks,all_risks_product_6,,,,30-39,M,15+,051-063,03-05,L-N,31-32,Rhone-Alpes,True,False
1087,-6507736451216098402,-1989308035349791137,facebook,True,False,False,2021-09-01 18:41:29 UTC,2021-09-05,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_5,low,low,medium,,,,,,25-29,M,03-06,085-099,06-09,I-K,29-30,Aquitaine,False,False
1088,-6461275858363398916,536974787674432769,facebook,True,True,False,2021-09-01 18:19:28 UTC,2021-09-06,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_1,low,low,low,intermediate,intermdiate_product_6,,,,60+,M,15+,050,15-19,L-N,33-34,Aquitaine,True,False
1089,-6209968828688183243,-3664871115077483888,facebook,True,False,False,2021-09-01 20:41:17 UTC,2021-09-10,,provider_A,third_party_product_14,intermdiate_product_11,all_risks_product_8,medium,medium,medium,,,,,,21-24,M,03-06,100,15-19,L-N,33-34,Nord-Pas-De-Calais,False,False
1090,-596546724245886785,-1229997426987060103,facebook,True,True,False,2021-09-01 15:08:34 UTC,2021-09-03,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,low,medium,third party,third_party_product_15,2021-09-01 18:02:37 UTC,,,60+,M,15+,050,15-19,L-N,31-32,Nord-Pas-De-Calais,False,False
1091,8270324860535139368,-8395543997808509581,facebook,True,False,False,2021-09-01 06:48:25 UTC,2021-09-03,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,high,high,high,,,,,,60+,M,15+,100,10-14,L-N,33-34,Ile-De-France,True,False
1092,5667129479703218697,-1703435040347417530,facebook,True,False,False,2021-09-01 04:06:05 UTC,2021-10-20,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,medium,medium,,,,,,40-59,M,15+,050,06-09,O-R,33-34,Rhone-Alpes,False,False
1093,5486848230624334917,-412444015821594373,facebook,True,False,False,2021-09-01 16:38:10 UTC,2021-10-20,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,high,high,,,,,,30-39,M,07-14,100,10-14,I-K,29-30,Picardie,False,False
1094,-4317898739180234039,-4311918279676559815,facebook,True,False,False,2021-09-01 13:07:34 UTC,2021-09-03,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,high,high,high,,,,,,60+,M,15+,050,10-14,L-N,33-34,Ile-De-France,True,False
1095,-6485334547070319932,-6991047260751872690,facebook,True,True,False,2021-09-01 11:07:02 UTC,2021-09-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,medium,medium,intermediate,intermdiate_product_14,,,,40-59,F,15+,064-084,15-19,L-N,31-32,Midi-Pyrenees,False,True
1096,-4636476051953412842,-2952106591108897087,facebook,True,False,False,2021-09-01 10:17:21 UTC,2021-11-10,,provider_B,third_party_product_19,intermdiate_product_18,all_risks_product_15,high,high,high,,,,,,21-24,M,03-06,085-099,06-09,L-N,33-34,Ile-De-France,False,False
1097,-1303912787625162242,6780315697966202727,facebook,True,True,False,2021-09-01 10:41:28 UTC,2021-09-01,,provider_B,third_party_product_22,intermdiate_product_21,all_risks_product_18,low,medium,medium,third party,third_party_product_22,,,,40-59,M,15+,100,20+,O-R,33-34,Provence-Alpes-Cote D'azur,False,False
1098,-8977349046335197866,-2969651379482089117,facebook,True,False,False,2021-09-01 13:48:04 UTC,2021-09-01,,provider_B,third_party_product_24,intermdiate_product_23,all_risks_product_20,high,high,medium,,,,,,18-20,F,01,100,20+,I-K,29-30,Bretagne,False,False
1099,64755185199552358,865384936217521974,facebook,True,False,False,2021-09-01 08:16:40 UTC,2021-10-01,,provider_B,third_party_product_24,intermdiate_product_23,all_risks_product_20,medium,medium,medium,,,,,,18-20,M,01,085-099,10-14,F-H,27-28,Rhone-Alpes,False,False
1100,-7929727430466121157,572203922043851265,facebook,True,False,False,2021-09-01 11:16:47 UTC,2021-09-12,,provider_B,third_party_product_24,intermdiate_product_23,all_risks_product_20,medium,medium,medium,,,,,,21-24,F,00,100,10-14,F-H,27-28,Rhone-Alpes,False,False
1101,946285826790501809,412891639500530196,facebook,True,False,False,2021-09-01 16:49:02 UTC,2021-09-02,,provider_B,third_party_product_25,intermdiate_product_24,all_risks_product_21,high,high,high,,,,,,40-59,M,00,100,15-19,I-K,31-32,Pays De La Loire,False,False
1102,-4006082945236201086,-5593712840973110455,facebook,True,False,False,2021-09-01 08:47:10 UTC,2021-09-02,,provider_B,third_party_product_27,intermdiate_product_26,all_risks_product_23,medium,medium,medium,,,,,,30-39,F,15+,100,03-05,O-R,29-30,Ile-De-France,True,False
1103,4282903332308880176,-4521344018824368468,snapchat,False,False,False,2021-09-01 12:11:43 UTC,2021-09-05,,,,,,,,,,,,,,40-59,F,15+,050,10-14,L-N,33-34,Provence-Alpes-Cote D'azur,True,False
1104,9212631919486536574,4123492900269135675,snapchat,False,False,False,2021-09-01 20:50:50 UTC,2021-09-05,,,,,,,,,,,,,,18-20,M,00,100,20+,F-H,27-28,Franche-Comte,False,False
1105,5395542369289014428,-8236968046902392793,blog.ornikar,True,False,False,2021-09-01 20:24:27 UTC,2021-09-10,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,medium,,,,,,18-20,F,00,100,15-19,A-E,27-28,Provence-Alpes-Cote D'azur,False,False
1106,544917757101170990,6471662218468858303,blog.ornikar,True,False,False,2021-09-01 12:58:23 UTC,2021-10-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,21-24,M,03-06,064-084,00,I-K,29-30,Auvergne,False,False
1107,5382030093967005059,845538368242010463,blog.ornikar,True,False,False,2021-09-01 11:21:16 UTC,2021-12-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,21-24,M,03-06,085-099,15-19,I-K,29-30,Ile-De-France,False,False
1108,5184652061440096519,6563919918829176081,blog.ornikar,True,True,False,2021-09-01 14:09:47 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,intermediate,intermdiate_product_5,,,,18-20,F,00,100,06-09,I-K,29-30,Ile-De-France,False,False
1109,6706463431945527629,-3794989768440003755,blog.ornikar,True,False,False,2021-09-01 06:15:22 UTC,2021-09-03,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,21-24,M,03-06,100,03-05,I-K,29-30,Ile-De-France,False,False
1110,-2842452149061797556,6471662218468858303,blog.ornikar,True,False,False,2021-09-01 13:50:23 UTC,2021-10-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,21-24,M,03-06,064-084,00,I-K,29-30,Auvergne,True,False
1111,-88028641724819989,-8236968046902392793,blog.ornikar,True,False,False,2021-09-01 20:32:13 UTC,2021-10-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,low,low,,,,,,40-59,F,15+,050,15-19,I-K,31-32,Provence-Alpes-Cote D'azur,False,False
1112,1695629317892439915,-8714442128730636740,ornikar.produit,False,False,False,2021-09-01 08:39:25 UTC,2021-09-01,,,,,,,,,,,,,,18-20,F,00,100,20+,L-N,33-34,Aquitaine,False,False
1113,6602813242181171310,-4987452445429970719,ornikar.produit,False,False,False,2021-09-01 12:56:56 UTC,2021-09-02,,,,,,,,,,,,,,18-20,M,00,100,20+,I-K,31-32,Languedoc-Roussillon,False,False
1114,-7177687707907264004,-4987452445429970719,ornikar.produit,False,False,False,2021-09-01 13:02:14 UTC,2021-09-02,,,,,,,,,,,,,,18-20,M,00,100,20+,I-K,31-32,Languedoc-Roussillon,False,False
1115,-8167014152764780528,7930042102024061457,ornikar.produit,True,False,False,2021-09-01 07:38:23 UTC,2021-12-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,M,15+,050,01-02,I-K,31-32,Rhone-Alpes,True,False
1116,-3462507020632260114,-6439431735825547255,ornikar.produit,True,True,False,2021-09-01 07:20:20 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,intermediate,intermdiate_product_5,,,,21-24,F,01,100,00,A-E,27-28,Alsace,False,False
